band,setting_freq,setting_gain,setting_q,freq_hz,db
low_shelf,110,-6,0,19300.16,0.0001
low_shelf,110,-6,0,19981.70,0.0001
low_shelf,110,-6,0,20687.30,0.0001
low_shelf,110,-6,0,21417.81,0.0001
low_shelf,110,-6,0,22174.13,0.0001
low_shelf,110,-6,0,22957.15,0.0001
low_shelf,110,-6,0,23767.82,0.0001
low_shelf,110,-6,0,24607.11,0.0001
low_shelf,110,-6,0,25476.05,0.0001
low_shelf,110,-6,0,26375.67,0.0001
low_shelf,110,-6,0,27307.05,0.0001
low_shelf,110,-6,0,28271.33,0.0001
low_shelf,110,-6,0,29269.65,0.0001
low_shelf,110,-6,0,30303.23,0.0001
low_shelf,110,-6,0,31373.31,0.0000
low_shelf,110,-6,0,32481.17,0.0000
low_shelf,110,-6,0,33628.16,0.0000
low_shelf,110,-6,0,34815.65,0.0000
low_shelf,110,-6,0,36045.07,0.0000
low_shelf,110,-6,0,37317.90,0.0000
low_shelf,110,-6,0,38635.68,0.0000
low_shelf,110,-6,0,40000.00,0.0000
low_shelf,110,0,0,10.00,-0.6467
low_shelf,110,0,0,10.35,-0.6062
low_shelf,110,0,0,10.72,-0.5681
low_shelf,110,0,0,11.10,-0.5323
low_shelf,110,0,0,11.49,-0.4985
low_shelf,110,0,0,11.89,-0.4668
low_shelf,110,0,0,12.31,-0.4371
low_shelf,110,0,0,12.75,-0.4091
low_shelf,110,0,0,13.20,-0.3828
low_shelf,110,0,0,13.67,-0.3582
low_shelf,110,0,0,14.15,-0.3351
low_shelf,110,0,0,14.65,-0.3134
low_shelf,110,0,0,15.17,-0.2931
low_shelf,110,0,0,15.70,-0.2740
low_shelf,110,0,0,16.26,-0.2562
low_shelf,110,0,0,16.83,-0.2395
low_shelf,110,0,0,17.42,-0.2238
low_shelf,110,0,0,18.04,-0.2092
low_shelf,110,0,0,18.68,-0.1955
low_shelf,110,0,0,19.34,-0.1826
low_shelf,110,0,0,20.02,-0.1706
low_shelf,110,0,0,20.73,-0.1594
low_shelf,110,0,0,21.46,-0.1489
low_shelf,110,0,0,22.21,-0.1391
low_shelf,110,0,0,23.00,-0.1299
low_shelf,110,0,0,23.81,-0.1213
low_shelf,110,0,0,24.65,-0.1133
low_shelf,110,0,0,25.52,-0.1058
low_shelf,110,0,0,26.42,-0.0987
low_shelf,110,0,0,27.36,-0.0922
low_shelf,110,0,0,28.32,-0.0861
low_shelf,110,0,0,29.32,-0.0804
low_shelf,110,0,0,30.36,-0.0750
low_shelf,110,0,0,31.43,-0.0700
low_shelf,110,0,0,32.54,-0.0654
low_shelf,110,0,0,33.69,-0.0610
low_shelf,110,0,0,34.88,-0.0569
low_shelf,110,0,0,36.11,-0.0531
low_shelf,110,0,0,37.39,-0.0496
low_shelf,110,0,0,38.71,-0.0463
low_shelf,110,0,0,40.07,-0.0432
low_shelf,110,0,0,41.49,-0.0403
low_shelf,110,0,0,42.95,-0.0376
low_shelf,110,0,0,44.47,-0.0351
low_shelf,110,0,0,46.04,-0.0328
low_shelf,110,0,0,47.67,-0.0306
low_shelf,110,0,0,49.35,-0.0285
low_shelf,110,0,0,51.09,-0.0266
low_shelf,110,0,0,52.90,-0.0249
low_shelf,110,0,0,54.76,-0.0232
low_shelf,110,0,0,56.70,-0.0216
low_shelf,110,0,0,58.70,-0.0202
low_shelf,110,0,0,60.77,-0.0188
low_shelf,110,0,0,62.92,-0.0176
low_shelf,110,0,0,65.14,-0.0164
low_shelf,110,0,0,67.44,-0.0153
low_shelf,110,0,0,69.82,-0.0143
low_shelf,110,0,0,72.29,-0.0133
low_shelf,110,0,0,74.84,-0.0124
low_shelf,110,0,0,77.48,-0.0116
low_shelf,110,0,0,80.22,-0.0108
low_shelf,110,0,0,83.05,-0.0101
low_shelf,110,0,0,85.99,-0.0094
low_shelf,110,0,0,89.02,-0.0088
low_shelf,110,0,0,92.17,-0.0082
low_shelf,110,0,0,95.42,-0.0077
low_shelf,110,0,0,98.79,-0.0071
low_shelf,110,0,0,102.28,-0.0067
low_shelf,110,0,0,105.89,-0.0062
low_shelf,110,0,0,109.63,-0.0058
low_shelf,110,0,0,113.50,-0.0054
low_shelf,110,0,0,117.51,-0.0050
low_shelf,110,0,0,121.66,-0.0047
low_shelf,110,0,0,125.95,-0.0044
low_shelf,110,0,0,130.40,-0.0041
low_shelf,110,0,0,135.01,-0.0038
low_shelf,110,0,0,139.77,-0.0036
low_shelf,110,0,0,144.71,-0.0033
low_shelf,110,0,0,149.82,-0.0031
low_shelf,110,0,0,155.11,-0.0029
low_shelf,110,0,0,160.59,-0.0027
low_shelf,110,0,0,166.26,-0.0025
low_shelf,110,0,0,172.13,-0.0024
low_shelf,110,0,0,178.21,-0.0022
low_shelf,110,0,0,184.50,-0.0020
low_shelf,110,0,0,191.01,-0.0019
low_shelf,110,0,0,197.76,-0.0018
low_shelf,110,0,0,204.74,-0.0017
low_shelf,110,0,0,211.97,-0.0016
low_shelf,110,0,0,219.46,-0.0014
low_shelf,110,0,0,227.21,-0.0014
low_shelf,110,0,0,235.23,-0.0013
low_shelf,110,0,0,243.54,-0.0012
low_shelf,110,0,0,252.14,-0.0011
low_shelf,110,0,0,261.04,-0.0010
low_shelf,110,0,0,270.26,-0.0010
low_shelf,110,0,0,279.80,-0.0009
low_shelf,110,0,0,289.68,-0.0008
low_shelf,110,0,0,299.91,-0.0008
low_shelf,110,0,0,310.50,-0.0007
low_shelf,110,0,0,321.47,-0.0007
low_shelf,110,0,0,332.82,-0.0006
low_shelf,110,0,0,344.57,-0.0006
low_shelf,110,0,0,356.74,-0.0005
low_shelf,110,0,0,369.34,-0.0005
low_shelf,110,0,0,382.38,-0.0005
low_shelf,110,0,0,395.88,-0.0004
low_shelf,110,0,0,409.86,-0.0004
low_shelf,110,0,0,424.34,-0.0004
low_shelf,110,0,0,439.32,-0.0004
low_shelf,110,0,0,454.83,-0.0003
low_shelf,110,0,0,470.89,-0.0003
low_shelf,110,0,0,487.52,-0.0003
low_shelf,110,0,0,504.74,-0.0003
low_shelf,110,0,0,522.56,-0.0003
low_shelf,110,0,0,541.01,-0.0002
low_shelf,110,0,0,560.12,-0.0002
low_shelf,110,0,0,579.90,-0.0002
low_shelf,110,0,0,600.38,-0.0002
low_shelf,110,0,0,621.58,-0.0002
low_shelf,110,0,0,643.53,-0.0002
low_shelf,110,0,0,666.25,-0.0002
low_shelf,110,0,0,689.78,-0.0001
low_shelf,110,0,0,714.13,-0.0001
low_shelf,110,0,0,739.35,-0.0001
low_shelf,110,0,0,765.46,-0.0001
low_shelf,110,0,0,792.49,-0.0001
low_shelf,110,0,0,820.47,-0.0001
low_shelf,110,0,0,849.45,-0.0001
low_shelf,110,0,0,879.44,-0.0001
low_shelf,110,0,0,910.50,-0.0001
low_shelf,110,0,0,942.65,-0.0001
low_shelf,110,0,0,975.94,-0.0001
low_shelf,110,0,0,1010.40,-0.0001
low_shelf,110,0,0,1046.08,-0.0001
low_shelf,110,0,0,1083.02,-0.0001
low_shelf,110,0,0,1121.26,-0.0001
low_shelf,110,0,0,1160.86,-0.0001
low_shelf,110,0,0,1201.85,-0.0000
low_shelf,110,0,0,1244.29,-0.0000
low_shelf,110,0,0,1288.23,-0.0000
low_shelf,110,0,0,1333.72,-0.0000
low_shelf,110,0,0,1380.82,-0.0000
low_shelf,110,0,0,1429.58,-0.0000
low_shelf,110,0,0,1480.06,-0.0000
low_shelf,110,0,0,1532.32,-0.0000
low_shelf,110,0,0,1586.43,-0.0000
low_shelf,110,0,0,1642.45,-0.0000
low_shelf,110,0,0,1700.45,-0.0000
low_shelf,110,0,0,1760.50,-0.0000
low_shelf,110,0,0,1822.67,-0.0000
low_shelf,110,0,0,1887.03,-0.0000
low_shelf,110,0,0,1953.66,-0.0000
low_shelf,110,0,0,2022.65,-0.0000
low_shelf,110,0,0,2094.08,-0.0000
low_shelf,110,0,0,2168.02,-0.0000
low_shelf,110,0,0,2244.58,-0.0000
low_shelf,110,0,0,2323.84,-0.0000
low_shelf,110,0,0,2405.90,-0.0000
low_shelf,110,0,0,2490.86,-0.0000
low_shelf,110,0,0,2578.82,-0.0000
low_shelf,110,0,0,2669.88,-0.0000
low_shelf,110,0,0,2764.16,-0.0000
low_shelf,110,0,0,2861.77,-0.0000
low_shelf,110,0,0,2962.83,-0.0000
low_shelf,110,0,0,3067.45,-0.0000
low_shelf,110,0,0,3175.77,-0.0000
low_shelf,110,0,0,3287.91,-0.0000
low_shelf,110,0,0,3404.02,-0.0000
low_shelf,110,0,0,3524.22,-0.0000
low_shelf,110,0,0,3648.67,-0.0000
low_shelf,110,0,0,3777.51,-0.0000
low_shelf,110,0,0,3910.91,-0.0000
low_shelf,110,0,0,4049.01,-0.0000
low_shelf,110,0,0,4191.99,-0.0000
low_shelf,110,0,0,4340.02,-0.0000
low_shelf,110,0,0,4493.28,-0.0000
low_shelf,110,0,0,4651.94,-0.0000
low_shelf,110,0,0,4816.21,-0.0000
low_shelf,110,0,0,4986.29,-0.0000
low_shelf,110,0,0,5162.36,-0.0000
low_shelf,110,0,0,5344.66,-0.0000
low_shelf,110,0,0,5533.39,-0.0000
low_shelf,110,0,0,5728.79,-0.0000
low_shelf,110,0,0,5931.08,-0.0000
low_shelf,110,0,0,6140.52,-0.0000
low_shelf,110,0,0,6357.36,-0.0000
low_shelf,110,0,0,6581.85,-0.0000
low_shelf,110,0,0,6814.27,-0.0000
low_shelf,110,0,0,7054.90,-0.0000
low_shelf,110,0,0,7304.03,-0.0000
low_shelf,110,0,0,7561.95,-0.0000
low_shelf,110,0,0,7828.98,-0.0000
low_shelf,110,0,0,8105.44,-0.0000
low_shelf,110,0,0,8391.66,-0.0000
low_shelf,110,0,0,8687.99,-0.0000
low_shelf,110,0,0,8994.78,-0.0000
low_shelf,110,0,0,9312.41,-0.0000
low_shelf,110,0,0,9641.25,-0.0000
low_shelf,110,0,0,9981.71,-0.0000
low_shelf,110,0,0,10334.18,-0.0000
low_shelf,110,0,0,10699.11,-0.0000
low_shelf,110,0,0,11076.92,-0.0000
low_shelf,110,0,0,11468.07,-0.0000
low_shelf,110,0,0,11873.03,-0.0000
low_shelf,110,0,0,12292.30,-0.0000
low_shelf,110,0,0,12726.37,-0.0000
low_shelf,110,0,0,13175.76,-0.0000
low_shelf,110,0,0,13641.03,-0.0000
low_shelf,110,0,0,14122.73,-0.0000
low_shelf,110,0,0,14621.43,-0.0000
low_shelf,110,0,0,15137.75,-0.0000
low_shelf,110,0,0,15672.30,-0.0000
low_shelf,110,0,0,16225.72,-0.0000
low_shelf,110,0,0,16798.69,-0.0000
low_shelf,110,0,0,17391.89,-0.0000
low_shelf,110,0,0,18006.04,-0.0000
low_shelf,110,0,0,18641.88,-0.0000
low_shelf,110,0,0,19300.16,-0.0000
low_shelf,110,0,0,19981.70,-0.0000
low_shelf,110,0,0,20687.30,-0.0000
low_shelf,110,0,0,21417.81,-0.0000
low_shelf,110,0,0,22174.13,-0.0000
low_shelf,110,0,0,22957.15,-0.0000
low_shelf,110,0,0,23767.82,-0.0000
low_shelf,110,0,0,24607.11,-0.0000
low_shelf,110,0,0,25476.05,-0.0000
low_shelf,110,0,0,26375.67,-0.0000
low_shelf,110,0,0,27307.05,-0.0000
low_shelf,110,0,0,28271.33,-0.0000
low_shelf,110,0,0,29269.65,-0.0000
low_shelf,110,0,0,30303.23,-0.0000
low_shelf,110,0,0,31373.31,-0.0000
low_shelf,110,0,0,32481.17,-0.0000
low_shelf,110,0,0,33628.16,-0.0000
low_shelf,110,0,0,34815.65,-0.0000
low_shelf,110,0,0,36045.07,-0.0000
low_shelf,110,0,0,37317.90,-0.0000
low_shelf,110,0,0,38635.68,-0.0000
low_shelf,110,0,0,40000.00,-0.0000
low_shelf,110,6,0,10.00,-0.5821
low_shelf,110,6,0,10.35,-0.5370
low_shelf,110,6,0,10.72,-0.4940
low_shelf,110,6,0,11.10,-0.4528
low_shelf,110,6,0,11.49,-0.4134
low_shelf,110,6,0,11.89,-0.3756
low_shelf,110,6,0,12.31,-0.3393
low_shelf,110,6,0,12.75,-0.3044
low_shelf,110,6,0,13.20,-0.2707
low_shelf,110,6,0,13.67,-0.2380
low_shelf,110,6,0,14.15,-0.2063
low_shelf,110,6,0,14.65,-0.1755
low_shelf,110,6,0,15.17,-0.1454
low_shelf,110,6,0,15.70,-0.1158
low_shelf,110,6,0,16.26,-0.0867
low_shelf,110,6,0,16.83,-0.0579
low_shelf,110,6,0,17.42,-0.0294
low_shelf,110,6,0,18.04,-0.0010
low_shelf,110,6,0,18.68,0.0275
low_shelf,110,6,0,19.34,0.0561
low_shelf,110,6,0,20.02,0.0850
low_shelf,110,6,0,20.73,0.1142
low_shelf,110,6,0,21.46,0.1440
low_shelf,110,6,0,22.21,0.1744
low_shelf,110,6,0,23.00,0.2056
low_shelf,110,6,0,23.81,0.2377
low_shelf,110,6,0,24.65,0.2709
low_shelf,110,6,0,25.52,0.3052
low_shelf,110,6,0,26.42,0.3408
low_shelf,110,6,0,27.36,0.3778
low_shelf,110,6,0,28.32,0.4165
low_shelf,110,6,0,29.32,0.4568
low_shelf,110,6,0,30.36,0.4991
low_shelf,110,6,0,31.43,0.5433
low_shelf,110,6,0,32.54,0.5898
low_shelf,110,6,0,33.69,0.6385
low_shelf,110,6,0,34.88,0.6897
low_shelf,110,6,0,36.11,0.7435
low_shelf,110,6,0,37.39,0.8001
low_shelf,110,6,0,38.71,0.8595
low_shelf,110,6,0,40.07,0.9219
low_shelf,110,6,0,41.49,0.9874
low_shelf,110,6,0,42.95,1.0561
low_shelf,110,6,0,44.47,1.1281
low_shelf,110,6,0,46.04,1.2033
low_shelf,110,6,0,47.67,1.2819
low_shelf,110,6,0,49.35,1.3638
low_shelf,110,6,0,51.09,1.4489
low_shelf,110,6,0,52.90,1.5370
low_shelf,110,6,0,54.76,1.6280
low_shelf,110,6,0,56.70,1.7217
low_shelf,110,6,0,58.70,1.8176
low_shelf,110,6,0,60.77,1.9152
low_shelf,110,6,0,62.92,2.0142
low_shelf,110,6,0,65.14,2.1137
low_shelf,110,6,0,67.44,2.2130
low_shelf,110,6,0,69.82,2.3112
low_shelf,110,6,0,72.29,2.4073
low_shelf,110,6,0,74.84,2.5002
low_shelf,110,6,0,77.48,2.5887
low_shelf,110,6,0,80.22,2.6715
low_shelf,110,6,0,83.05,2.7473
low_shelf,110,6,0,85.99,2.8149
low_shelf,110,6,0,89.02,2.8731
low_shelf,110,6,0,92.17,2.9207
low_shelf,110,6,0,95.42,2.9567
low_shelf,110,6,0,98.79,2.9805
low_shelf,110,6,0,102.28,2.9915
low_shelf,110,6,0,105.89,2.9895
low_shelf,110,6,0,109.63,2.9745
low_shelf,110,6,0,113.50,2.9469
low_shelf,110,6,0,117.51,2.9074
low_shelf,110,6,0,121.66,2.8566
low_shelf,110,6,0,125.95,2.7957
low_shelf,110,6,0,130.40,2.7258
low_shelf,110,6,0,135.01,2.6482
low_shelf,110,6,0,139.77,2.5642
low_shelf,110,6,0,144.71,2.4750
low_shelf,110,6,0,149.82,2.3819
low_shelf,110,6,0,155.11,2.2860
low_shelf,110,6,0,160.59,2.1885
low_shelf,110,6,0,166.26,2.0904
low_shelf,110,6,0,172.13,1.9924
low_shelf,110,6,0,178.21,1.8953
low_shelf,110,6,0,184.50,1.7998
low_shelf,110,6,0,191.01,1.7063
low_shelf,110,6,0,197.76,1.6153
low_shelf,110,6,0,204.74,1.5272
low_shelf,110,6,0,211.97,1.4421
low_shelf,110,6,0,219.46,1.3603
low_shelf,110,6,0,227.21,1.2819
low_shelf,110,6,0,235.23,1.2069
low_shelf,110,6,0,243.54,1.1354
low_shelf,110,6,0,252.14,1.0673
low_shelf,110,6,0,261.04,1.0026
low_shelf,110,6,0,270.26,0.9413
low_shelf,110,6,0,279.80,0.8833
low_shelf,110,6,0,289.68,0.8284
low_shelf,110,6,0,299.91,0.7766
low_shelf,110,6,0,310.50,0.7278
low_shelf,110,6,0,321.47,0.6817
low_shelf,110,6,0,332.82,0.6384
low_shelf,110,6,0,344.57,0.5976
low_shelf,110,6,0,356.74,0.5593
low_shelf,110,6,0,369.34,0.5233
low_shelf,110,6,0,382.38,0.4895
low_shelf,110,6,0,395.88,0.4578
low_shelf,110,6,0,409.86,0.4281
low_shelf,110,6,0,424.34,0.4002
low_shelf,110,6,0,439.32,0.3741
low_shelf,110,6,0,454.83,0.3496
low_shelf,110,6,0,470.89,0.3267
low_shelf,110,6,0,487.52,0.3053
low_shelf,110,6,0,504.74,0.2852
low_shelf,110,6,0,522.56,0.2664
low_shelf,110,6,0,541.01,0.2488
low_shelf,110,6,0,560.12,0.2324
low_shelf,110,6,0,579.90,0.2171
low_shelf,110,6,0,600.38,0.2027
low_shelf,110,6,0,621.58,0.1893
low_shelf,110,6,0,643.53,0.1767
low_shelf,110,6,0,666.25,0.1650
low_shelf,110,6,0,689.78,0.1540
low_shelf,110,6,0,714.13,0.1438
low_shelf,110,6,0,739.35,0.1342
low_shelf,110,6,0,765.46,0.1253
low_shelf,110,6,0,792.49,0.1170
low_shelf,110,6,0,820.47,0.1092
low_shelf,110,6,0,849.45,0.1019
low_shelf,110,6,0,879.44,0.0951
low_shelf,110,6,0,910.50,0.0888
low_shelf,110,6,0,942.65,0.0828
low_shelf,110,6,0,975.94,0.0773
low_shelf,110,6,0,1010.40,0.0722
low_shelf,110,6,0,1046.08,0.0673
low_shelf,110,6,0,1083.02,0.0628
low_shelf,110,6,0,1121.26,0.0586
low_shelf,110,6,0,1160.86,0.0547
low_shelf,110,6,0,1201.85,0.0511
low_shelf,110,6,0,1244.29,0.0476
low_shelf,110,6,0,1288.23,0.0445
low_shelf,110,6,0,1333.72,0.0415
low_shelf,110,6,0,1380.82,0.0387
low_shelf,110,6,0,1429.58,0.0361
low_shelf,110,6,0,1480.06,0.0337
low_shelf,110,6,0,1532.32,0.0314
low_shelf,110,6,0,1586.43,0.0293
low_shelf,110,6,0,1642.45,0.0274
low_shelf,110,6,0,1700.45,0.0255
low_shelf,110,6,0,1760.50,0.0238
low_shelf,110,6,0,1822.67,0.0222
low_shelf,110,6,0,1887.03,0.0208
low_shelf,110,6,0,1953.66,0.0194
low_shelf,110,6,0,2022.65,0.0181
low_shelf,110,6,0,2094.08,0.0169
low_shelf,110,6,0,2168.02,0.0157
low_shelf,110,6,0,2244.58,0.0147
low_shelf,110,6,0,2323.84,0.0137
low_shelf,110,6,0,2405.90,0.0128
low_shelf,110,6,0,2490.86,0.0119
low_shelf,110,6,0,2578.82,0.0111
low_shelf,110,6,0,2669.88,0.0104
low_shelf,110,6,0,2764.16,0.0097
low_shelf,110,6,0,2861.77,0.0090
low_shelf,110,6,0,2962.83,0.0084
low_shelf,110,6,0,3067.45,0.0079
low_shelf,110,6,0,3175.77,0.0073
low_shelf,110,6,0,3287.91,0.0068
low_shelf,110,6,0,3404.02,0.0064
low_shelf,110,6,0,3524.22,0.0060
low_shelf,110,6,0,3648.67,0.0056
low_shelf,110,6,0,3777.51,0.0052
low_shelf,110,6,0,3910.91,0.0048
low_shelf,110,6,0,4049.01,0.0045
low_shelf,110,6,0,4191.99,0.0042
low_shelf,110,6,0,4340.02,0.0039
low_shelf,110,6,0,4493.28,0.0037
low_shelf,110,6,0,4651.94,0.0034
low_shelf,110,6,0,4816.21,0.0032
low_shelf,110,6,0,4986.29,0.0030
low_shelf,110,6,0,5162.36,0.0028
low_shelf,110,6,0,5344.66,0.0026
low_shelf,110,6,0,5533.39,0.0024
low_shelf,110,6,0,5728.79,0.0023
low_shelf,110,6,0,5931.08,0.0021
low_shelf,110,6,0,6140.52,0.0020
low_shelf,110,6,0,6357.36,0.0018
low_shelf,110,6,0,6581.85,0.0017
low_shelf,110,6,0,6814.27,0.0016
low_shelf,110,6,0,7054.90,0.0015
low_shelf,110,6,0,7304.03,0.0014
low_shelf,110,6,0,7561.95,0.0013
low_shelf,110,6,0,7828.98,0.0012
low_shelf,110,6,0,8105.44,0.0011
low_shelf,110,6,0,8391.66,0.0011
low_shelf,110,6,0,8687.99,0.0010
low_shelf,110,6,0,8994.78,0.0009
low_shelf,110,6,0,9312.41,0.0009
low_shelf,110,6,0,9641.25,0.0008
low_shelf,110,6,0,9981.71,0.0007
low_shelf,110,6,0,10334.18,0.0007
low_shelf,110,6,0,10699.11,0.0006
low_shelf,110,6,0,11076.92,0.0006
low_shelf,110,6,0,11468.07,0.0006
low_shelf,110,6,0,11873.03,0.0005
low_shelf,110,6,0,12292.30,0.0005
low_shelf,110,6,0,12726.37,0.0005
low_shelf,110,6,0,13175.76,0.0004
low_shelf,110,6,0,13641.03,0.0004
low_shelf,110,6,0,14122.73,0.0004
low_shelf,110,6,0,14621.43,0.0003
low_shelf,110,6,0,15137.75,0.0003
low_shelf,110,6,0,15672.30,0.0003
low_shelf,110,6,0,16225.72,0.0003
low_shelf,110,6,0,16798.69,0.0003
low_shelf,110,6,0,17391.89,0.0002
low_shelf,110,6,0,18006.04,0.0002
low_shelf,110,6,0,18641.88,0.0002
low_shelf,110,6,0,19300.16,0.0002
low_shelf,110,6,0,19981.70,0.0002
low_shelf,110,6,0,20687.30,0.0002
low_shelf,110,6,0,21417.81,0.0002
low_shelf,110,6,0,22174.13,0.0001
low_shelf,110,6,0,22957.15,0.0001
low_shelf,110,6,0,23767.82,0.0001
low_shelf,110,6,0,24607.11,0.0001
low_shelf,110,6,0,25476.05,0.0001
low_shelf,110,6,0,26375.67,0.0001
low_shelf,110,6,0,27307.05,0.0001
low_shelf,110,6,0,28271.33,0.0001
low_shelf,110,6,0,29269.65,0.0001
low_shelf,110,6,0,30303.23,0.0001
low_shelf,110,6,0,31373.31,0.0001
low_shelf,110,6,0,32481.17,0.0001
low_shelf,110,6,0,33628.16,0.0001
low_shelf,110,6,0,34815.65,0.0001
low_shelf,110,6,0,36045.07,0.0001
low_shelf,110,6,0,37317.90,0.0001
low_shelf,110,6,0,38635.68,0.0000
low_shelf,110,6,0,40000.00,0.0000
low_shelf,110,12,0,10.00,7.3468
low_shelf,110,12,0,10.35,7.3897
low_shelf,110,12,0,10.72,7.4305
low_shelf,110,12,0,11.10,7.4691
low_shelf,110,12,0,11.49,7.5058
low_shelf,110,12,0,11.89,7.5407
low_shelf,110,12,0,12.31,7.5738
low_shelf,110,12,0,12.75,7.6054
low_shelf,110,12,0,13.20,7.6355
low_shelf,110,12,0,13.67,7.6643
low_shelf,110,12,0,14.15,7.6918
low_shelf,110,12,0,14.65,7.7181
low_shelf,110,12,0,15.17,7.7434
low_shelf,110,12,0,15.70,7.7678
low_shelf,110,12,0,16.26,7.7912
low_shelf,110,12,0,16.83,7.8139
low_shelf,110,12,0,17.42,7.8359
low_shelf,110,12,0,18.04,7.8573
low_shelf,110,12,0,18.68,7.8781
low_shelf,110,12,0,19.34,7.8985
low_shelf,110,12,0,20.02,7.9185
low_shelf,110,12,0,20.73,7.9382
low_shelf,110,12,0,21.46,7.9576
low_shelf,110,12,0,22.21,7.9768
low_shelf,110,12,0,23.00,7.9959
low_shelf,110,12,0,23.81,8.0149
low_shelf,110,12,0,24.65,8.0338
low_shelf,110,12,0,25.52,8.0527
low_shelf,110,12,0,26.42,8.0716
low_shelf,110,12,0,27.36,8.0905
low_shelf,110,12,0,28.32,8.1094
low_shelf,110,12,0,29.32,8.1283
low_shelf,110,12,0,30.36,8.1472
low_shelf,110,12,0,31.43,8.1661
low_shelf,110,12,0,32.54,8.1849
low_shelf,110,12,0,33.69,8.2035
low_shelf,110,12,0,34.88,8.2219
low_shelf,110,12,0,36.11,8.2398
low_shelf,110,12,0,37.39,8.2572
low_shelf,110,12,0,38.71,8.2738
low_shelf,110,12,0,40.07,8.2894
low_shelf,110,12,0,41.49,8.3036
low_shelf,110,12,0,42.95,8.3162
low_shelf,110,12,0,44.47,8.3268
low_shelf,110,12,0,46.04,8.3348
low_shelf,110,12,0,47.67,8.3397
low_shelf,110,12,0,49.35,8.3409
low_shelf,110,12,0,51.09,8.3377
low_shelf,110,12,0,52.90,8.3293
low_shelf,110,12,0,54.76,8.3149
low_shelf,110,12,0,56.70,8.2935
low_shelf,110,12,0,58.70,8.2641
low_shelf,110,12,0,60.77,8.2258
low_shelf,110,12,0,62.92,8.1773
low_shelf,110,12,0,65.14,8.1177
low_shelf,110,12,0,67.44,8.0459
low_shelf,110,12,0,69.82,7.9608
low_shelf,110,12,0,72.29,7.8618
low_shelf,110,12,0,74.84,7.7480
low_shelf,110,12,0,77.48,7.6190
low_shelf,110,12,0,80.22,7.4746
low_shelf,110,12,0,83.05,7.3146
low_shelf,110,12,0,85.99,7.1396
low_shelf,110,12,0,89.02,6.9500
low_shelf,110,12,0,92.17,6.7469
low_shelf,110,12,0,95.42,6.5314
low_shelf,110,12,0,98.79,6.3051
low_shelf,110,12,0,102.28,6.0694
low_shelf,110,12,0,105.89,5.8264
low_shelf,110,12,0,109.63,5.5777
low_shelf,110,12,0,113.50,5.3254
low_shelf,110,12,0,117.51,5.0714
low_shelf,110,12,0,121.66,4.8175
low_shelf,110,12,0,125.95,4.5654
low_shelf,110,12,0,130.40,4.3167
low_shelf,110,12,0,135.01,4.0729
low_shelf,110,12,0,139.77,3.8351
low_shelf,110,12,0,144.71,3.6046
low_shelf,110,12,0,149.82,3.3820
low_shelf,110,12,0,155.11,3.1682
low_shelf,110,12,0,160.59,2.9637
low_shelf,110,12,0,166.26,2.7688
low_shelf,110,12,0,172.13,2.5836
low_shelf,110,12,0,178.21,2.4084
low_shelf,110,12,0,184.50,2.2430
low_shelf,110,12,0,191.01,2.0873
low_shelf,110,12,0,197.76,1.9411
low_shelf,110,12,0,204.74,1.8041
low_shelf,110,12,0,211.97,1.6760
low_shelf,110,12,0,219.46,1.5564
low_shelf,110,12,0,227.21,1.4448
low_shelf,110,12,0,235.23,1.3410
low_shelf,110,12,0,243.54,1.2444
low_shelf,110,12,0,252.14,1.1546
low_shelf,110,12,0,261.04,1.0712
low_shelf,110,12,0,270.26,0.9939
low_shelf,110,12,0,279.80,0.9221
low_shelf,110,12,0,289.68,0.8556
low_shelf,110,12,0,299.91,0.7940
low_shelf,110,12,0,310.50,0.7368
low_shelf,110,12,0,321.47,0.6839
low_shelf,110,12,0,332.82,0.6349
low_shelf,110,12,0,344.57,0.5894
low_shelf,110,12,0,356.74,0.5474
low_shelf,110,12,0,369.34,0.5084
low_shelf,110,12,0,382.38,0.4722
low_shelf,110,12,0,395.88,0.4388
low_shelf,110,12,0,409.86,0.4077
low_shelf,110,12,0,424.34,0.3789
low_shelf,110,12,0,439.32,0.3523
low_shelf,110,12,0,454.83,0.3275
low_shelf,110,12,0,470.89,0.3046
low_shelf,110,12,0,487.52,0.2833
low_shelf,110,12,0,504.74,0.2635
low_shelf,110,12,0,522.56,0.2452
low_shelf,110,12,0,541.01,0.2281
low_shelf,110,12,0,560.12,0.2123
low_shelf,110,12,0,579.90,0.1976
low_shelf,110,12,0,600.38,0.1839
low_shelf,110,12,0,621.58,0.1713
low_shelf,110,12,0,643.53,0.1595
low_shelf,110,12,0,666.25,0.1485
low_shelf,110,12,0,689.78,0.1383
low_shelf,110,12,0,714.13,0.1288
low_shelf,110,12,0,739.35,0.1200
low_shelf,110,12,0,765.46,0.1118
low_shelf,110,12,0,792.49,0.1042
low_shelf,110,12,0,820.47,0.0970
low_shelf,110,12,0,849.45,0.0904
low_shelf,110,12,0,879.44,0.0843
low_shelf,110,12,0,910.50,0.0785
low_shelf,110,12,0,942.65,0.0732
low_shelf,110,12,0,975.94,0.0682
low_shelf,110,12,0,1010.40,0.0636
low_shelf,110,12,0,1046.08,0.0593
low_shelf,110,12,0,1083.02,0.0553
low_shelf,110,12,0,1121.26,0.0515
low_shelf,110,12,0,1160.86,0.0480
